battle_id,time,turn,attacker,defender,attack_type,stamina_cost,attacker_stamina_before,attacker_stamina_after_cost,attacker_stamina_after,defender_health_before,defender_health_after,hit,damage_dealt,critical,message
1,63500.0,1272,Reze,Mike Tyson,skip,0,0,0,0,1080,1080,False,0,False,Reze is exhausted and rests.
1,63600.0,1273,Mike Tyson,Reze,skip,0,0,0,0,930,930,False,0,False,Mike Tyson is exhausted and rests.
1,63600.0,1274,Reze,Mike Tyson,skip,0,0,0,0,1080,1080,False,0,False,Reze is exhausted and rests.
1,63700.0,1275,Mike Tyson,Reze,skip,0,0,0,0,930,930,False,0,False,Mike Tyson is exhausted and rests.
1,63700.0,1276,Reze,Mike Tyson,skip,0,0,0,0,1080,1080,False,0,False,Reze is exhausted and rests.
1,63800.0,1277,Mike Tyson,Reze,skip,0,0,0,0,930,930,False,0,False,Mike Tyson is exhausted and rests.
1,63800.0,1278,Reze,Mike Tyson,skip,0,0,0,0,1080,1080,False,0,False,Reze is exhausted and rests.
1,63900.0,1279,Mike Tyson,Reze,skip,0,0,0,0,930,930,False,0,False,Mike Tyson is exhausted and rests.
1,63900.0,1280,Reze,Mike Tyson,skip,0,0,0,0,1080,1080,False,0,False,Reze is exhausted and rests.
1,64000.0,1281,Mike Tyson,Reze,skip,0,0,0,0,930,930,False,0,False,Mike Tyson is exhausted and rests.
1,64000.0,1282,Reze,Mike Tyson,skip,0,0,0,0,1080,1080,False,0,False,Reze is exhausted and rests.
1,64100.0,1283,Mike Tyson,Reze,skip,0,0,0,0,930,930,False,0,False,Mike Tyson is exhausted and rests.
1,64100.0,1284,Reze,Mike Tyson,skip,0,0,0,0,1080,1080,False,0,False,Reze is exhausted and rests.
1,64200.0,1285,Mike Tyson,Reze,skip,0,0,0,0,930,930,False,0,False,Mike Tyson is exhausted and rests.
1,64200.0,1286,Reze,Mike Tyson,skip,0,0,0,0,1080,1080,False,0,False,Reze is exhausted and rests.
1,64300.0,1287,Mike Tyson,Reze,skip,0,0,0,0,930,930,False,0,False,Mike Tyson is exhausted and rests.
1,64300.0,1288,Reze,Mike Tyson,skip,0,0,0,0,1080,1080,False,0,False,Reze is exhausted and rests.
1,64400.0,1289,Mike Tyson,Reze,skip,0,0,0,0,930,930,False,0,False,Mike Tyson is exhausted and rests.
1,64400.0,1290,Reze,Mike Tyson,skip,0,0,0,0,1080,1080,False,0,False,Reze is exhausted and rests.
1,64500.0,1291,Mike Tyson,Reze,skip,0,0,0,0,930,930,False,0,False,Mike Tyson is exhausted and rests.
1,64500.0,1292,Reze,Mike Tyson,skip,0,0,0,0,1080,1080,False,0,False,Reze is exhausted and rests.
1,64600.0,1293,Mike Tyson,Reze,skip,0,0,0,0,930,930,False,0,False,Mike Tyson is exhausted and rests.
1,64600.0,1294,Reze,Mike Tyson,skip,0,0,0,0,1080,1080,False,0,False,Reze is exhausted and rests.
1,64700.0,1295,Mike Tyson,Reze,skip,0,0,0,0,930,930,False,0,False,Mike Tyson is exhausted and rests.
1,64700.0,1296,Reze,Mike Tyson,skip,0,0,0,0,1080,1080,False,0,False,Reze is exhausted and rests.
1,64800.0,1297,Mike Tyson,Reze,skip,0,0,0,0,930,930,False,0,False,Mike Tyson is exhausted and rests.
1,64800.0,1298,Reze,Mike Tyson,skip,0,0,0,0,1080,1080,False,0,False,Reze is exhausted and rests.
1,64900.0,1299,Mike Tyson,Reze,skip,0,0,0,0,930,930,False,0,False,Mike Tyson is exhausted and rests.
1,64900.0,1300,Reze,Mike Tyson,skip,0,0,0,0,1080,1080,False,0,False,Reze is exhausted and rests.
1,65000.0,1301,Mike Tyson,Reze,skip,0,0,0,0,930,930,False,0,False,Mike Tyson is exhausted and rests.
1,65000.0,1302,Reze,Mike Tyson,skip,0,0,0,0,1080,1080,False,0,False,Reze is exhausted and rests.
1,65100.0,1303,Mike Tyson,Reze,skip,0,0,0,0,930,930,False,0,False,Mike Tyson is exhausted and rests.
1,65100.0,1304,Reze,Mike Tyson,skip,0,0,0,0,1080,1080,False,0,False,Reze is exhausted and rests.
1,65200.0,1305,Mike Tyson,Reze,skip,0,0,0,0,930,930,False,0,False,Mike Tyson is exhausted and rests.
1,65200.0,1306,Reze,Mike Tyson,skip,0,0,0,0,1080,1080,False,0,False,Reze is exhausted and rests.
1,65300.0,1307,Mike Tyson,Reze,skip,0,0,0,0,930,930,False,0,False,Mike Tyson is exhausted and rests.
1,65300.0,1308,Reze,Mike Tyson,skip,0,0,0,0,1080,1080,False,0,False,Reze is exhausted and rests.
1,65400.0,1309,Mike Tyson,Reze,skip,0,0,0,0,930,930,False,0,False,Mike Tyson is exhausted and rests.
1,65400.0,1310,Reze,Mike Tyson,skip,0,0,0,0,1080,1080,False,0,False,Reze is exhausted and rests.
1,65500.0,1311,Mike Tyson,Reze,skip,0,0,0,0,930,930,False,0,False,Mike Tyson is exhausted and rests.
1,65500.0,1312,Reze,Mike Tyson,skip,0,0,0,0,1080,1080,False,0,False,Reze is exhausted and rests.
1,65600.0,1313,Mike Tyson,Reze,skip,0,0,0,0,930,930,False,0,False,Mike Tyson is exhausted and rests.
1,65600.0,1314,Reze,Mike Tyson,skip,0,0,0,0,1080,1080,False,0,False,Reze is exhausted and rests.
1,65700.0,1315,Mike Tyson,Reze,skip,0,0,0,0,930,930,False,0,False,Mike Tyson is exhausted and rests.
1,65700.0,1316,Reze,Mike Tyson,skip,0,0,0,0,1080,1080,False,0,False,Reze is exhausted and rests.
1,65800.0,1317,Mike Tyson,Reze,skip,0,0,0,0,930,930,False,0,False,Mike Tyson is exhausted and rests.
1,65800.0,1318,Reze,Mike Tyson,skip,0,0,0,0,1080,1080,False,0,False,Reze is exhausted and rests.
1,65900.0,1319,Mike Tyson,Reze,skip,0,0,0,0,930,930,False,0,False,Mike Tyson is exhausted and rests.
1,65900.0,1320,Reze,Mike Tyson,skip,0,0,0,0,1080,1080,False,0,False,Reze is exhausted and rests.
1,66000.0,1321,Mike Tyson,Reze,skip,0,0,0,0,930,930,False,0,False,Mike Tyson is exhausted and rests.
1,66000.0,1322,Reze,Mike Tyson,skip,0,0,0,0,1080,1080,False,0,False,Reze is exhausted and rests.
1,66100.0,1323,Mike Tyson,Reze,skip,0,0,0,0,930,930,False,0,False,Mike Tyson is exhausted and rests.
1,66100.0,1324,Reze,Mike Tyson,skip,0,0,0,0,1080,1080,False,0,False,Reze is exhausted and rests.
1,66200.0,1325,Mike Tyson,Reze,skip,0,0,0,0,930,930,False,0,False,Mike Tyson is exhausted and rests.
1,66200.0,1326,Reze,Mike Tyson,skip,0,0,0,0,1080,1080,False,0,False,Reze is exhausted and rests.
1,66300.0,1327,Mike Tyson,Reze,skip,0,0,0,0,930,930,False,0,False,Mike Tyson is exhausted and rests.
1,66300.0,1328,Reze,Mike Tyson,skip,0,0,0,0,1080,1080,False,0,False,Reze is exhausted and rests.
1,66400.0,1329,Mike Tyson,Reze,skip,0,0,0,0,930,930,False,0,False,Mike Tyson is exhausted and rests.
1,66400.0,1330,Reze,Mike Tyson,skip,0,0,0,0,1080,1080,False,0,False,Reze is exhausted and rests.
1,66500.0,1331,Mike Tyson,Reze,skip,0,0,0,0,930,930,False,0,False,Mike Tyson is exhausted and rests.
1,66500.0,1332,Reze,Mike Tyson,skip,0,0,0,0,1080,1080,False,0,False,Reze is exhausted and rests.
1,66600.0,1333,Mike Tyson,Reze,skip,0,0,0,0,930,930,False,0,False,Mike Tyson is exhausted and rests.
1,66600.0,1334,Reze,Mike Tyson,skip,0,0,0,0,1080,1080,False,0,False,Reze is exhausted and rests.
1,66700.0,1335,Mike Tyson,Reze,skip,0,0,0,0,930,930,False,0,False,Mike Tyson is exhausted and rests.
1,66700.0,1336,Reze,Mike Tyson,skip,0,0,0,0,1080,1080,False,0,False,Reze is exhausted and rests.
1,66800.0,1337,Mike Tyson,Reze,skip,0,0,0,0,930,930,False,0,False,Mike Tyson is exhausted and rests.
1,66800.0,1338,Reze,Mike Tyson,skip,0,0,0,0,1080,1080,False,0,False,Reze is exhausted and rests.
1,66900.0,1339,Mike Tyson,Reze,skip,0,0,0,0,930,930,False,0,False,Mike Tyson is exhausted and rests.
1,66900.0,1340,Reze,Mike Tyson,skip,0,0,0,0,1080,1080,False,0,False,Reze is exhausted and rests.
1,67000.0,1341,Mike Tyson,Reze,skip,0,0,0,0,930,930,False,0,False,Mike Tyson is exhausted and rests.
1,67000.0,1342,Reze,Mike Tyson,skip,0,0,0,0,1080,1080,False,0,False,Reze is exhausted and rests.
1,67100.0,1343,Mike Tyson,Reze,skip,0,0,0,0,930,930,False,0,False,Mike Tyson is exhausted and rests.
1,67100.0,1344,Reze,Mike Tyson,skip,0,0,0,0,1080,1080,False,0,False,Reze is exhausted and rests.
1,67200.0,1345,Mike Tyson,Reze,skip,0,0,0,0,930,930,False,0,False,Mike Tyson is exhausted and rests.
1,67200.0,1346,Reze,Mike Tyson,skip,0,0,0,0,1080,1080,False,0,False,Reze is exhausted and rests.
1,67300.0,1347,Mike Tyson,Reze,skip,0,0,0,0,930,930,False,0,False,Mike Tyson is exhausted and rests.
1,67300.0,1348,Reze,Mike Tyson,skip,0,0,0,0,1080,1080,False,0,False,Reze is exhausted and rests.
1,67400.0,1349,Mike Tyson,Reze,skip,0,0,0,0,930,930,False,0,False,Mike Tyson is exhausted and rests.
1,67400.0,1350,Reze,Mike Tyson,skip,0,0,0,0,1080,1080,False,0,False,Reze is exhausted and rests.
1,67500.0,1351,Mike Tyson,Reze,skip,0,0,0,0,930,930,False,0,False,Mike Tyson is exhausted and rests.
1,67500.0,1352,Reze,Mike Tyson,skip,0,0,0,0,1080,1080,False,0,False,Reze is exhausted and rests.
1,67600.0,1353,Mike Tyson,Reze,skip,0,0,0,0,930,930,False,0,False,Mike Tyson is exhausted and rests.
1,67600.0,1354,Reze,Mike Tyson,skip,0,0,0,0,1080,1080,False,0,False,Reze is exhausted and rests.
1,67700.0,1355,Mike Tyson,Reze,skip,0,0,0,0,930,930,False,0,False,Mike Tyson is exhausted and rests.
1,67700.0,1356,Reze,Mike Tyson,skip,0,0,0,0,1080,1080,False,0,False,Reze is exhausted and rests.
1,67800.0,1357,Mike Tyson,Reze,skip,0,0,0,0,930,930,False,0,False,Mike Tyson is exhausted and rests.
1,67800.0,1358,Reze,Mike Tyson,skip,0,0,0,0,1080,1080,False,0,False,Reze is exhausted and rests.
1,67900.0,1359,Mike Tyson,Reze,skip,0,0,0,0,930,930,False,0,False,Mike Tyson is exhausted and rests.
1,67900.0,1360,Reze,Mike Tyson,skip,0,0,0,0,1080,1080,False,0,False,Reze is exhausted and rests.
1,68000.0,1361,Mike Tyson,Reze,skip,0,0,0,0,930,930,False,0,False,Mike Tyson is exhausted and rests.
1,68000.0,1362,Reze,Mike Tyson,skip,0,0,0,0,1080,1080,False,0,False,Reze is exhausted and rests.
1,68100.0,1363,Mike Tyson,Reze,skip,0,0,0,0,930,930,False,0,False,Mike Tyson is exhausted and rests.
1,68100.0,1364,Reze,Mike Tyson,skip,0,0,0,0,1080,1080,False,0,False,Reze is exhausted and rests.
1,68200.0,1365,Mike Tyson,Reze,skip,0,0,0,0,930,930,False,0,False,Mike Tyson is exhausted and rests.
1,68200.0,1366,Reze,Mike Tyson,skip,0,0,0,0,1080,1080,False,0,False,Reze is exhausted and rests.
1,68300.0,1367,Mike Tyson,Reze,skip,0,0,0,0,930,930,False,0,False,Mike Tyson is exhausted and rests.
1,68300.0,1368,Reze,Mike Tyson,skip,0,0,0,0,1080,1080,False,0,False,Reze is exhausted and rests.
1,68400.0,1369,Mike Tyson,Reze,skip,0,0,0,0,930,930,False,0,False,Mike Tyson is exhausted and rests.
1,68400.0,1370,Reze,Mike Tyson,skip,0,0,0,0,1080,1080,False,0,False,Reze is exhausted and rests.
1,68500.0,1371,Mike Tyson,Reze,skip,0,0,0,0,930,930,False,0,False,Mike Tyson is exhausted and rests.
1,68500.0,1372,Reze,Mike Tyson,skip,0,0,0,0,1080,1080,False,0,False,Reze is exhausted and rests.
1,68600.0,1373,Mike Tyson,Reze,skip,0,0,0,0,930,930,False,0,False,Mike Tyson is exhausted and rests.
1,68600.0,1374,Reze,Mike Tyson,skip,0,0,0,0,1080,1080,False,0,False,Reze is exhausted and rests.
1,68700.0,1375,Mike Tyson,Reze,skip,0,0,0,0,930,930,False,0,False,Mike Tyson is exhausted and rests.
1,68700.0,1376,Reze,Mike Tyson,skip,0,0,0,0,1080,1080,False,0,False,Reze is exhausted and rests.
1,68800.0,1377,Mike Tyson,Reze,skip,0,0,0,0,930,930,False,0,False,Mike Tyson is exhausted and rests.
1,68800.0,1378,Reze,Mike Tyson,skip,0,0,0,0,1080,1080,False,0,False,Reze is exhausted and rests.
1,68900.0,1379,Mike Tyson,Reze,skip,0,0,0,0,930,930,False,0,False,Mike Tyson is exhausted and rests.
1,68900.0,1380,Reze,Mike Tyson,skip,0,0,0,0,1080,1080,False,0,False,Reze is exhausted and rests.
1,69000.0,1381,Mike Tyson,Reze,skip,0,0,0,0,930,930,False,0,False,Mike Tyson is exhausted and rests.
1,69000.0,1382,Reze,Mike Tyson,skip,0,0,0,0,1080,1080,False,0,False,Reze is exhausted and rests.
1,69100.0,1383,Mike Tyson,Reze,skip,0,0,0,0,930,930,False,0,False,Mike Tyson is exhausted and rests.
1,69100.0,1384,Reze,Mike Tyson,skip,0,0,0,0,1080,1080,False,0,False,Reze is exhausted and rests.
1,69200.0,1385,Mike Tyson,Reze,skip,0,0,0,0,930,930,False,0,False,Mike Tyson is exhausted and rests.
1,69200.0,1386,Reze,Mike Tyson,skip,0,0,0,0,1080,1080,False,0,False,Reze is exhausted and rests.
1,69300.0,1387,Mike Tyson,Reze,skip,0,0,0,0,930,930,False,0,False,Mike Tyson is exhausted and rests.
1,69300.0,1388,Reze,Mike Tyson,skip,0,0,0,0,1080,1080,False,0,False,Reze is exhausted and rests.
1,69400.0,1389,Mike Tyson,Reze,skip,0,0,0,0,930,930,False,0,False,Mike Tyson is exhausted and rests.
1,69400.0,1390,Reze,Mike Tyson,skip,0,0,0,0,1080,1080,False,0,False,Reze is exhausted and rests.
1,69500.0,1391,Mike Tyson,Reze,skip,0,0,0,0,930,930,False,0,False,Mike Tyson is exhausted and rests.
1,69500.0,1392,Reze,Mike Tyson,skip,0,0,0,0,1080,1080,False,0,False,Reze is exhausted and rests.
1,69600.0,1393,Mike Tyson,Reze,skip,0,0,0,0,930,930,False,0,False,Mike Tyson is exhausted and rests.
1,69600.0,1394,Reze,Mike Tyson,skip,0,0,0,0,1080,1080,False,0,False,Reze is exhausted and rests.
1,69700.0,1395,Mike Tyson,Reze,skip,0,0,0,0,930,930,False,0,False,Mike Tyson is exhausted and rests.
1,69700.0,1396,Reze,Mike Tyson,skip,0,0,0,0,1080,1080,False,0,False,Reze is exhausted and rests.
1,69800.0,1397,Mike Tyson,Reze,skip,0,0,0,0,930,930,False,0,False,Mike Tyson is exhausted and rests.
1,69800.0,1398,Reze,Mike Tyson,skip,0,0,0,0,1080,1080,False,0,False,Reze is exhausted and rests.
1,69900.0,1399,Mike Tyson,Reze,skip,0,0,0,0,930,930,False,0,False,Mike Tyson is exhausted and rests.
1,69900.0,1400,Reze,Mike Tyson,skip,0,0,0,0,1080,1080,False,0,False,Reze is exhausted and rests.
1,70000.0,1401,Mike Tyson,Reze,skip,0,0,0,0,930,930,False,0,False,Mike Tyson is exhausted and rests.
1,70000.0,1402,Reze,Mike Tyson,skip,0,0,0,0,1080,1080,False,0,False,Reze is exhausted and rests.
1,70100.0,1403,Mike Tyson,Reze,skip,0,0,0,0,930,930,False,0,False,Mike Tyson is exhausted and rests.
1,70100.0,1404,Reze,Mike Tyson,skip,0,0,0,0,1080,1080,False,0,False,Reze is exhausted and rests.
1,70200.0,1405,Mike Tyson,Reze,skip,0,0,0,0,930,930,False,0,False,Mike Tyson is exhausted and rests.
1,70200.0,1406,Reze,Mike Tyson,skip,0,0,0,0,1080,1080,False,0,False,Reze is exhausted and rests.
1,70300.0,1407,Mike Tyson,Reze,skip,0,0,0,0,930,930,False,0,False,Mike Tyson is exhausted and rests.
1,70300.0,1408,Reze,Mike Tyson,skip,0,0,0,0,1080,1080,False,0,False,Reze is exhausted and rests.
1,70400.0,1409,Mike Tyson,Reze,skip,0,0,0,0,930,930,False,0,False,Mike Tyson is exhausted and rests.
1,70400.0,1410,Reze,Mike Tyson,skip,0,0,0,0,1080,1080,False,0,False,Reze is exhausted and rests.
1,70500.0,1411,Mike Tyson,Reze,skip,0,0,0,0,930,930,False,0,False,Mike Tyson is exhausted and rests.
1,70500.0,1412,Reze,Mike Tyson,skip,0,0,0,0,1080,1080,False,0,False,Reze is exhausted and rests.
1,70600.0,1413,Mike Tyson,Reze,skip,0,0,0,0,930,930,False,0,False,Mike Tyson is exhausted and rests.
1,70600.0,1414,Reze,Mike Tyson,skip,0,0,0,0,1080,1080,False,0,False,Reze is exhausted and rests.
1,70700.0,1415,Mike Tyson,Reze,skip,0,0,0,0,930,930,False,0,False,Mike Tyson is exhausted and rests.
1,70700.0,1416,Reze,Mike Tyson,skip,0,0,0,0,1080,1080,False,0,False,Reze is exhausted and rests.
1,70800.0,1417,Mike Tyson,Reze,skip,0,0,0,0,930,930,False,0,False,Mike Tyson is exhausted and rests.
1,70800.0,1418,Reze,Mike Tyson,skip,0,0,0,0,1080,1080,False,0,False,Reze is exhausted and rests.
1,70900.0,1419,Mike Tyson,Reze,skip,0,0,0,0,930,930,False,0,False,Mike Tyson is exhausted and rests.
1,70900.0,1420,Reze,Mike Tyson,skip,0,0,0,0,1080,1080,False,0,False,Reze is exhausted and rests.
1,71000.0,1421,Mike Tyson,Reze,skip,0,0,0,0,930,930,False,0,False,Mike Tyson is exhausted and rests.
1,71000.0,1422,Reze,Mike Tyson,skip,0,0,0,0,1080,1080,False,0,False,Reze is exhausted and rests.
1,71100.0,1423,Mike Tyson,Reze,skip,0,0,0,0,930,930,False,0,False,Mike Tyson is exhausted and rests.
1,71100.0,1424,Reze,Mike Tyson,skip,0,0,0,0,1080,1080,False,0,False,Reze is exhausted and rests.
1,71200.0,1425,Mike Tyson,Reze,skip,0,0,0,0,930,930,False,0,False,Mike Tyson is exhausted and rests.
1,71200.0,1426,Reze,Mike Tyson,skip,0,0,0,0,1080,1080,False,0,False,Reze is exhausted and rests.
1,71300.0,1427,Mike Tyson,Reze,skip,0,0,0,0,930,930,False,0,False,Mike Tyson is exhausted and rests.
1,71300.0,1428,Reze,Mike Tyson,skip,0,0,0,0,1080,1080,False,0,False,Reze is exhausted and rests.
1,71400.0,1429,Mike Tyson,Reze,skip,0,0,0,0,930,930,False,0,False,Mike Tyson is exhausted and rests.
1,71400.0,1430,Reze,Mike Tyson,skip,0,0,0,0,1080,1080,False,0,False,Reze is exhausted and rests.
1,71500.0,1431,Mike Tyson,Reze,skip,0,0,0,0,930,930,False,0,False,Mike Tyson is exhausted and rests.
1,71500.0,1432,Reze,Mike Tyson,skip,0,0,0,0,1080,1080,False,0,False,Reze is exhausted and rests.
1,71600.0,1433,Mike Tyson,Reze,skip,0,0,0,0,930,930,False,0,False,Mike Tyson is exhausted and rests.
1,71600.0,1434,Reze,Mike Tyson,skip,0,0,0,0,1080,1080,False,0,False,Reze is exhausted and rests.
1,71700.0,1435,Mike Tyson,Reze,skip,0,0,0,0,930,930,False,0,False,Mike Tyson is exhausted and rests.
1,71700.0,1436,Reze,Mike Tyson,skip,0,0,0,0,1080,1080,False,0,False,Reze is exhausted and rests.
1,71800.0,1437,Mike Tyson,Reze,skip,0,0,0,0,930,930,False,0,False,Mike Tyson is exhausted and rests.
1,71800.0,1438,Reze,Mike Tyson,skip,0,0,0,0,1080,1080,False,0,False,Reze is exhausted and rests.
1,71900.0,1439,Mike Tyson,Reze,skip,0,0,0,0,930,930,False,0,False,Mike Tyson is exhausted and rests.
1,71900.0,1440,Reze,Mike Tyson,skip,0,0,0,0,1080,1080,False,0,False,Reze is exhausted and rests.
1,72000.0,1441,Mike Tyson,Reze,skip,0,0,0,0,930,930,False,0,False,Mike Tyson is exhausted and rests.
1,72000.0,1442,Reze,Mike Tyson,skip,0,0,0,0,1080,1080,False,0,False,Reze is exhausted and rests.
1,72100.0,1443,Mike Tyson,Reze,skip,0,0,0,0,930,930,False,0,False,Mike Tyson is exhausted and rests.
1,72100.0,1444,Reze,Mike Tyson,skip,0,0,0,0,1080,1080,False,0,False,Reze is exhausted and rests.
1,72200.0,1445,Mike Tyson,Reze,skip,0,0,0,0,930,930,False,0,False,Mike Tyson is exhausted and rests.
1,72200.0,1446,Reze,Mike Tyson,skip,0,0,0,0,1080,1080,False,0,False,Reze is exhausted and rests.
1,72300.0,1447,Mike Tyson,Reze,skip,0,0,0,0,930,930,False,0,False,Mike Tyson is exhausted and rests.
1,72300.0,1448,Reze,Mike Tyson,skip,0,0,0,0,1080,1080,False,0,False,Reze is exhausted and rests.
1,72400.0,1449,Mike Tyson,Reze,skip,0,0,0,0,930,930,False,0,False,Mike Tyson is exhausted and rests.
1,72400.0,1450,Reze,Mike Tyson,skip,0,0,0,0,1080,1080,False,0,False,Reze is exhausted and rests.
1,72500.0,1451,Mike Tyson,Reze,skip,0,0,0,0,930,930,False,0,False,Mike Tyson is exhausted and rests.
1,72500.0,1452,Reze,Mike Tyson,skip,0,0,0,0,1080,1080,False,0,False,Reze is exhausted and rests.
1,72600.0,1453,Mike Tyson,Reze,skip,0,0,0,0,930,930,False,0,False,Mike Tyson is exhausted and rests.
1,72600.0,1454,Reze,Mike Tyson,skip,0,0,0,0,1080,1080,False,0,False,Reze is exhausted and rests.
1,72700.0,1455,Mike Tyson,Reze,skip,0,0,0,0,930,930,False,0,False,Mike Tyson is exhausted and rests.
1,72700.0,1456,Reze,Mike Tyson,skip,0,0,0,0,1080,1080,False,0,False,Reze is exhausted and rests.
1,72800.0,1457,Mike Tyson,Reze,skip,0,0,0,0,930,930,False,0,False,Mike Tyson is exhausted and rests.
1,72800.0,1458,Reze,Mike Tyson,skip,0,0,0,0,1080,1080,False,0,False,Reze is exhausted and rests.
1,72900.0,1459,Mike Tyson,Reze,skip,0,0,0,0,930,930,False,0,False,Mike Tyson is exhausted and rests.
1,72900.0,1460,Reze,Mike Tyson,skip,0,0,0,0,1080,1080,False,0,False,Reze is exhausted and rests.
1,73000.0,1461,Mike Tyson,Reze,skip,0,0,0,0,930,930,False,0,False,Mike Tyson is exhausted and rests.
1,73000.0,1462,Reze,Mike Tyson,skip,0,0,0,0,1080,1080,False,0,False,Reze is exhausted and rests.
1,73100.0,1463,Mike Tyson,Reze,skip,0,0,0,0,930,930,False,0,False,Mike Tyson is exhausted and rests.
1,73100.0,1464,Reze,Mike Tyson,skip,0,0,0,0,1080,1080,False,0,False,Reze is exhausted and rests.
1,73200.0,1465,Mike Tyson,Reze,skip,0,0,0,0,930,930,False,0,False,Mike Tyson is exhausted and rests.
1,73200.0,1466,Reze,Mike Tyson,skip,0,0,0,0,1080,1080,False,0,False,Reze is exhausted and rests.
1,73300.0,1467,Mike Tyson,Reze,skip,0,0,0,0,930,930,False,0,False,Mike Tyson is exhausted and rests.
1,73300.0,1468,Reze,Mike Tyson,skip,0,0,0,0,1080,1080,False,0,False,Reze is exhausted and rests.
1,73400.0,1469,Mike Tyson,Reze,skip,0,0,0,0,930,930,False,0,False,Mike Tyson is exhausted and rests.
1,73400.0,1470,Reze,Mike Tyson,skip,0,0,0,0,1080,1080,False,0,False,Reze is exhausted and rests.
1,73500.0,1471,Mike Tyson,Reze,skip,0,0,0,0,930,930,False,0,False,Mike Tyson is exhausted and rests.
1,73500.0,1472,Reze,Mike Tyson,skip,0,0,0,0,1080,1080,False,0,False,Reze is exhausted and rests.
1,73600.0,1473,Mike Tyson,Reze,skip,0,0,0,0,930,930,False,0,False,Mike Tyson is exhausted and rests.
1,73600.0,1474,Reze,Mike Tyson,skip,0,0,0,0,1080,1080,False,0,False,Reze is exhausted and rests.
1,73700.0,1475,Mike Tyson,Reze,skip,0,0,0,0,930,930,False,0,False,Mike Tyson is exhausted and rests.
1,73700.0,1476,Reze,Mike Tyson,skip,0,0,0,0,1080,1080,False,0,False,Reze is exhausted and rests.
1,73800.0,1477,Mike Tyson,Reze,skip,0,0,0,0,930,930,False,0,False,Mike Tyson is exhausted and rests.
1,73800.0,1478,Reze,Mike Tyson,skip,0,0,0,0,1080,1080,False,0,False,Reze is exhausted and rests.
1,73900.0,1479,Mike Tyson,Reze,skip,0,0,0,0,930,930,False,0,False,Mike Tyson is exhausted and rests.
1,73900.0,1480,Reze,Mike Tyson,skip,0,0,0,0,1080,1080,False,0,False,Reze is exhausted and rests.
1,74000.0,1481,Mike Tyson,Reze,skip,0,0,0,0,930,930,False,0,False,Mike Tyson is exhausted and rests.
1,74000.0,1482,Reze,Mike Tyson,skip,0,0,0,0,1080,1080,False,0,False,Reze is exhausted and rests.
1,74100.0,1483,Mike Tyson,Reze,skip,0,0,0,0,930,930,False,0,False,Mike Tyson is exhausted and rests.
1,74100.0,1484,Reze,Mike Tyson,skip,0,0,0,0,1080,1080,False,0,False,Reze is exhausted and rests.
1,74200.0,1485,Mike Tyson,Reze,skip,0,0,0,0,930,930,False,0,False,Mike Tyson is exhausted and rests.
1,74200.0,1486,Reze,Mike Tyson,skip,0,0,0,0,1080,1080,False,0,False,Reze is exhausted and rests.
1,74300.0,1487,Mike Tyson,Reze,skip,0,0,0,0,930,930,False,0,False,Mike Tyson is exhausted and rests.
1,74300.0,1488,Reze,Mike Tyson,skip,0,0,0,0,1080,1080,False,0,False,Reze is exhausted and rests.
1,74400.0,1489,Mike Tyson,Reze,skip,0,0,0,0,930,930,False,0,False,Mike Tyson is exhausted and rests.
1,74400.0,1490,Reze,Mike Tyson,skip,0,0,0,0,1080,1080,False,0,False,Reze is exhausted and rests.
1,74500.0,1491,Mike Tyson,Reze,skip,0,0,0,0,930,930,False,0,False,Mike Tyson is exhausted and rests.
1,74500.0,1492,Reze,Mike Tyson,skip,0,0,0,0,1080,1080,False,0,False,Reze is exhausted and rests.
1,74600.0,1493,Mike Tyson,Reze,skip,0,0,0,0,930,930,False,0,False,Mike Tyson is exhausted and rests.
1,74600.0,1494,Reze,Mike Tyson,skip,0,0,0,0,1080,1080,False,0,False,Reze is exhausted and rests.
1,74700.0,1495,Mike Tyson,Reze,skip,0,0,0,0,930,930,False,0,False,Mike Tyson is exhausted and rests.
1,74700.0,1496,Reze,Mike Tyson,skip,0,0,0,0,1080,1080,False,0,False,Reze is exhausted and rests.
1,74800.0,1497,Mike Tyson,Reze,skip,0,0,0,0,930,930,False,0,False,Mike Tyson is exhausted and rests.
1,74800.0,1498,Reze,Mike Tyson,skip,0,0,0,0,1080,1080,False,0,False,Reze is exhausted and rests.
1,74900.0,1499,Mike Tyson,Reze,skip,0,0,0,0,930,930,False,0,False,Mike Tyson is exhausted and rests.
1,74900.0,1500,Reze,Mike Tyson,skip,0,0,0,0,1080,1080,False,0,False,Reze is exhausted and rests.
1,75000.0,1501,Mike Tyson,Reze,skip,0,0,0,0,930,930,False,0,False,Mike Tyson is exhausted and rests.
1,75000.0,1502,Reze,Mike Tyson,skip,0,0,0,0,1080,1080,False,0,False,Reze is exhausted and rests.
1,75100.0,1503,Mike Tyson,Reze,skip,0,0,0,0,930,930,False,0,False,Mike Tyson is exhausted and rests.
1,75100.0,1504,Reze,Mike Tyson,skip,0,0,0,0,1080,1080,False,0,False,Reze is exhausted and rests.
1,75200.0,1505,Mike Tyson,Reze,skip,0,0,0,0,930,930,False,0,False,Mike Tyson is exhausted and rests.
1,75200.0,1506,Reze,Mike Tyson,skip,0,0,0,0,1080,1080,False,0,False,Reze is exhausted and rests.
